age,workclass,occupation,race,sex,education,native-country,marital-status,income
33,Self-emp-not-inc,Craft-repair,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
44,Private,Craft-repair,White,Male,HS-grad,Poland,Married-spouse-absent,<=50K
33,Private,Prof-specialty,White,Male,Some-college,Mexico,Never-married,<=50K
42,Private,Exec-managerial,Other,Male,Bachelors,Puerto-Rico,Married-civ-spouse,<=50K
34,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
48,Private,Other-service,Black,Male,Some-college,Scotland,Separated,<=50K
17,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
26,Private,Machine-op-inspct,White,Male,9th,Mexico,Never-married,<=50K
45,Local-gov,Prof-specialty,White,Male,Bachelors,United-States,Separated,<=50K
58,Private,Sales,White,Male,Some-college,United-States,Married-civ-spouse,>50K
35,Private,Sales,White,Male,Assoc-voc,United-States,Never-married,<=50K
55,Self-emp-inc,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
23,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
52,State-gov,Adm-clerical,White,Male,11th,United-States,Married-civ-spouse,<=50K
17,Private,Sales,Black,Female,Some-college,United-States,Never-married,<=50K
61,Local-gov,Prof-specialty,White,Female,Bachelors,United-States,Never-married,>50K
31,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
61,Self-emp-not-inc,Sales,White,Male,HS-grad,Ireland,Married-civ-spouse,>50K
29,Private,Craft-repair,White,Male,HS-grad,United-States,Divorced,<=50K
20,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
60,Private,Prof-specialty,White,Female,Assoc-acdm,United-States,Divorced,<=50K
17,Private,Prof-specialty,White,Male,Bachelors,Germany,Married-civ-spouse,>50K
29,Private,Craft-repair,White,Male,HS-grad,Philippines,Never-married,<=50K
37,Self-emp-not-inc,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
35,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
41,Self-emp-inc,Exec-managerial,White,Male,Assoc-acdm,United-States,Separated,<=50K
17,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Local-gov,Tech-support,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
30,Private,Prof-specialty,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
78,Private,Prof-specialty,Black,Male,Bachelors,South,Never-married,>50K
26,Private,Other-service,White,Female,10th,United-States,Never-married,<=50K
37,Federal-gov,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
19,Private,Craft-repair,White,Male,10th,United-States,Never-married,<=50K
26,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
73,Local-gov,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
62,Private,Adm-clerical,White,Female,Some-college,United-States,Divorced,<=50K
27,Local-gov,Prof-specialty,White,Female,Masters,United-States,Never-married,<=50K
17,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
59,Federal-gov,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
29,Private,Craft-repair,White,Female,Bachelors,United-States,Divorced,<=50K
58,Private,Transport-moving,White,Male,Some-college,Guatemala,Never-married,<=50K
44,Local-gov,Prof-specialty,White,Male,Preschool,Mexico,Never-married,>50K
70,Private,Farming-fishing,White,Male,Some-college,United-States,Never-married,<=50K
33,Private,Other-service,White,Female,HS-grad,Ireland,Separated,<=50K
35,Private,Adm-clerical,White,Male,Prof-school,United-States,Married-civ-spouse,<=50K
31,Private,Other-service,White,Male,HS-grad,United-States,Never-married,<=50K
36,Private,Other-service,White,Male,5th-6th,Mexico,Never-married,<=50K
38,Self-emp-inc,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
29,State-gov,Craft-repair,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
59,Private,Craft-repair,White,Male,11th,Cuba,Married-civ-spouse,<=50K
26,Private,Exec-managerial,White,Female,11th,United-States,Divorced,>50K
40,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
31,Self-emp-not-inc,Other-service,White,Male,HS-grad,France,Married-civ-spouse,<=50K
33,Private,Handlers-cleaners,White,Female,5th-6th,United-States,Divorced,<=50K
22,Private,Tech-support,White,Female,Some-college,United-States,Widowed,<=50K
17,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
46,Private,Other-service,Black,Female,Prof-school,United-States,Never-married,<=50K
34,Private,Sales,White,Female,Some-college,United-States,Never-married,<=50K
36,Private,Adm-clerical,White,Female,Assoc-acdm,United-States,Divorced,<=50K
72,Private,Craft-repair,White,Female,11th,United-States,Married-AF-spouse,<=50K
90,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
40,Private,Other-service,White,Male,Bachelors,El-Salvador,Married-civ-spouse,<=50K
33,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
20,Self-emp-not-inc,Exec-managerial,White,Male,Bachelors,United-States,Divorced,<=50K
22,Private,Sales,White,Male,Some-college,United-States,Never-married,<=50K
90,Private,Adm-clerical,White,Female,Prof-school,United-States,Divorced,<=50K
24,Private,Handlers-cleaners,Black,Male,HS-grad,Outlying-US(Guam-USVI-etc),Married-civ-spouse,<=50K
46,Private,Adm-clerical,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
35,Private,Sales,White,Female,Some-college,United-States,Separated,<=50K
34,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
37,Self-emp-inc,Farming-fishing,White,Male,HS-grad,Haiti,Married-civ-spouse,<=50K
17,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
58,Private,Transport-moving,Black,Male,11th,Italy,Never-married,<=50K
64,Private,Sales,White,Female,12th,United-States,Widowed,<=50K
40,Local-gov,Protective-serv,Black,Male,Some-college,United-States,Never-married,<=50K
17,Federal-gov,Tech-support,White,Male,1st-4th,Honduras,Married-civ-spouse,>50K
21,Local-gov,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
66,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
17,Private,Tech-support,White,Male,Assoc-acdm,Outlying-US(Guam-USVI-etc),Married-civ-spouse,>50K
20,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
62,Private,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
25,Private,Prof-specialty,White,Female,Masters,South,Widowed,<=50K
45,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
51,Private,Farming-fishing,White,Male,Some-college,United-States,Divorced,<=50K
67,Private,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
59,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
33,Private,Adm-clerical,White,Female,Bachelors,United-States,Divorced,<=50K
25,Private,Tech-support,White,Male,HS-grad,United-States,Never-married,<=50K
22,Private,Adm-clerical,White,Female,HS-grad,Honduras,Divorced,<=50K
27,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
17,Private,Handlers-cleaners,Black,Male,HS-grad,United-States,Never-married,<=50K
27,Private,Machine-op-inspct,White,Female,HS-grad,United-States,Divorced,<=50K
32,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,>50K
26,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
59,Self-emp-inc,Craft-repair,White,Female,Prof-school,Ecuador,Widowed,<=50K
28,Private,Other-service,White,Male,HS-grad,United-States,Separated,<=50K
50,Local-gov,Adm-clerical,White,Female,HS-grad,Hungary,Divorced,<=50K
17,Private,Other-service,White,Female,HS-grad,Hungary,Separated,<=50K
45,Self-emp-inc,Sales,Other,Male,Assoc-voc,Mexico,Married-civ-spouse,<=50K
27,Private,Adm-clerical,White,Male,Some-college,United-States,Never-married,<=50K
45,Private,Machine-op-inspct,Black,Female,11th,United-States,Never-married,<=50K
37,Private,Adm-clerical,White,Female,Assoc-voc,United-States,Separated,<=50K
36,Private,Craft-repair,White,Male,5th-6th,Mexico,Separated,<=50K
17,Private,Craft-repair,White,Male,HS-grad,Germany,Married-civ-spouse,<=50K
31,Private,Prof-specialty,White,Female,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Farming-fishing,Other,Male,HS-grad,Mexico,Married-spouse-absent,<=50K
25,Private,Adm-clerical,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
23,Private,Craft-repair,White,Male,HS-grad,Japan,Married-civ-spouse,>50K
30,Private,Handlers-cleaners,White,Male,11th,Cuba,Never-married,<=50K
46,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
24,Private,Adm-clerical,White,Female,Assoc-voc,United-States,Never-married,<=50K
38,Private,Transport-moving,White,Female,Some-college,Cuba,Never-married,<=50K
37,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
47,Private,Exec-managerial,White,Male,Masters,United-States,Never-married,>50K
57,Self-emp-inc,Sales,White,Female,Bachelors,United-States,Married-civ-spouse,>50K
43,Private,Farming-fishing,White,Female,11th,Mexico,Never-married,<=50K
40,Private,Other-service,Black,Female,10th,United-States,Never-married,<=50K
38,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
31,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
44,Private,Exec-managerial,White,Male,Bachelors,Columbia,Married-civ-spouse,>50K
17,Private,Machine-op-inspct,White,Male,11th,France,Married-civ-spouse,<=50K
33,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
33,Self-emp-not-inc,Prof-specialty,White,Male,Prof-school,France,Married-civ-spouse,>50K
29,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
37,Private,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,<=50K
20,Private,Other-service,White,Female,HS-grad,United-States,Separated,<=50K
17,Self-emp-not-inc,Tech-support,White,Female,HS-grad,United-States,Divorced,<=50K
46,Private,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,<=50K
44,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Self-emp-not-inc,Transport-moving,Black,Male,10th,United-States,Married-civ-spouse,<=50K
40,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
20,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
22,Private,Tech-support,White,Female,HS-grad,United-States,Separated,>50K
29,Private,Machine-op-inspct,Other,Male,9th,Mexico,Never-married,<=50K
17,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
90,Self-emp-not-inc,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
89,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
42,Private,Machine-op-inspct,Black,Female,HS-grad,United-States,Married-civ-spouse,>50K
40,Private,Transport-moving,White,Male,10th,United-States,Married-civ-spouse,<=50K
45,Private,Sales,White,Male,HS-grad,Columbia,Married-civ-spouse,<=50K
46,Self-emp-not-inc,Tech-support,White,Male,Bachelors,Dominican-Republic,Married-civ-spouse,>50K
52,Private,Prof-specialty,White,Male,Doctorate,Iran,Married-civ-spouse,>50K
72,Private,Prof-specialty,White,Male,Doctorate,Iran,Widowed,>50K
17,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
41,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
18,Private,Farming-fishing,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
28,Private,Other-service,White,Female,HS-grad,Portugal,Never-married,<=50K
45,Self-emp-inc,Prof-specialty,White,Male,9th,Laos,Separated,>50K
60,State-gov,Exec-managerial,White,Female,Bachelors,United-States,Never-married,<=50K
64,Federal-gov,Machine-op-inspct,Black,Male,HS-grad,United-States,Never-married,<=50K
40,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
35,Private,Transport-moving,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
49,Self-emp-not-inc,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
61,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
25,Private,Farming-fishing,White,Male,11th,United-States,Never-married,<=50K
45,Private,Adm-clerical,White,Male,5th-6th,Mexico,Married-civ-spouse,<=50K
43,Local-gov,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
23,Private,Armed-Forces,Amer-Indian-Eskimo,Male,9th,United-States,Married-civ-spouse,<=50K
90,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
40,Private,Sales,White,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
57,Private,Handlers-cleaners,Black,Female,9th,United-States,Separated,<=50K
54,Federal-gov,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
60,Private,Machine-op-inspct,Black,Female,Some-college,United-States,Never-married,<=50K
45,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
27,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
86,Self-emp-not-inc,Craft-repair,White,Male,Bachelors,United-States,Married-AF-spouse,<=50K
89,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
37,Local-gov,Exec-managerial,White,Male,HS-grad,United-States,Separated,<=50K
17,Private,Sales,White,Female,Some-college,United-States,Never-married,<=50K
90,State-gov,Exec-managerial,White,Male,10th,United-States,Married-civ-spouse,>50K
40,Private,Tech-support,White,Male,Some-college,United-States,Never-married,<=50K
46,Private,Other-service,White,Male,Some-college,Trinadad&Tobago,Never-married,<=50K
17,State-gov,Adm-clerical,White,Female,HS-grad,United-States,Separated,<=50K
56,Private,Other-service,White,Female,Assoc-voc,United-States,Divorced,<=50K
56,Private,Prof-specialty,Asian-Pac-Islander,Male,Bachelors,United-States,Married-spouse-absent,<=50K
47,Private,Farming-fishing,White,Male,5th-6th,Mexico,Married-civ-spouse,<=50K
26,Private,Other-service,White,Male,Assoc-acdm,United-States,Never-married,<=50K
32,Local-gov,Prof-specialty,White,Male,Assoc-acdm,United-States,Divorced,<=50K
54,Private,Sales,White,Male,Masters,United-States,Married-civ-spouse,<=50K
21,Self-emp-inc,Sales,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
20,Private,Transport-moving,Amer-Indian-Eskimo,Female,Some-college,United-States,Never-married,<=50K
51,Self-emp-not-inc,Tech-support,White,Female,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Sales,White,Female,10th,United-States,Never-married,<=50K
46,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
43,Private,Sales,White,Male,HS-grad,Italy,Married-civ-spouse,<=50K
63,Private,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
35,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
61,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
69,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
43,Private,Craft-repair,White,Male,HS-grad,United-States,Separated,>50K
17,Self-emp-inc,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
54,Private,Craft-repair,Black,Male,Some-college,United-States,Married-civ-spouse,>50K
29,Private,Other-service,Amer-Indian-Eskimo,Male,10th,Mexico,Never-married,<=50K
48,Private,Prof-specialty,White,Male,Masters,Yugoslavia,Divorced,<=50K
17,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
48,Private,Farming-fishing,White,Male,Preschool,Mexico,Married-civ-spouse,<=50K
65,Private,Craft-repair,White,Male,12th,Italy,Married-civ-spouse,<=50K
50,Self-emp-not-inc,Sales,White,Male,HS-grad,El-Salvador,Married-civ-spouse,>50K
35,Local-gov,Priv-house-serv,White,Female,Bachelors,United-States,Never-married,<=50K
35,Private,Sales,White,Male,Assoc-acdm,United-States,Widowed,<=50K
23,Private,Prof-specialty,White,Female,Bachelors,United-States,Married-civ-spouse,>50K
17,State-gov,Adm-clerical,White,Female,Assoc-acdm,United-States,Never-married,<=50K
28,Local-gov,Prof-specialty,Black,Female,Bachelors,United-States,Divorced,<=50K
36,Private,Machine-op-inspct,White,Male,Some-college,United-States,Never-married,<=50K
17,Private,Prof-specialty,White,Female,Some-college,United-States,Never-married,<=50K
65,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
25,Private,Craft-repair,White,Male,HS-grad,United-States,Widowed,>50K
32,Private,Transport-moving,White,Male,HS-grad,United-States,Divorced,<=50K
17,Self-emp-inc,Prof-specialty,White,Male,11th,United-States,Never-married,<=50K
27,Private,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Local-gov,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
46,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
49,Private,Machine-op-inspct,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
